gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,team_alive,team_id,team_name,team_rating,team_region,team_seed
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2623,Missouri State,76.3,Dallas,13
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,256,James Madison,81.45,Dallas,11
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2110,Central Arkansas,67.06,Dallas,14
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,81.85,Dallas,7
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2653,Troy,67.64,Dallas,15
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2448,North Carolina A&T,64.8,Lexington,16
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61,Georgia,84.22,Lexington,8
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),85.94,Lexington,5
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2539,San Francisco,73.74,Lexington,13
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2509,Purdue,82.1,Lexington,11
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427,North Carolina-Asheville,64.27,Lexington,14
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,219,Pennsylvania,78.02,Lexington,10
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,72.27,Lexington,15
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,294,Jacksonville,69.86,Sioux Falls,16
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,George Washington,82.28,Sioux Falls,8
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,Florida,83.22,Sioux Falls,5
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,349,Army,78.75,Sioux Falls,13
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,83.79,Sioux Falls,11
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2084,Buffalo,71.6,Sioux Falls,14
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,83.05,Sioux Falls,10
womens,2016-03-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166,New Mexico State,71.5,Sioux Falls,15
womens,2016-03-21,0,1.0,1.0,1.0,0.98737883,0.9635697,0.85083148,0.73545145,1,41,Connecticut,113.74,Bridgeport,1
womens,2016-03-21,0,1.0,1.0,1.0,0.83126398,0.64922216,0.37991599,0.08158992,1,2579,South Carolina,101.24,Sioux Falls,1
womens,2016-03-21,0,1.0,1.0,1.0,0.84897412,0.57938653,0.34862485,0.0776017,1,87,Notre Dame,100.33,Lexington,1
womens,2016-03-21,0,1.0,1.0,1.0,0.83395796,0.67407338,0.11163138,0.06313837,1,239,Baylor,101.74,Dallas,1
womens,2016-03-21,0,1.0,1.0,1.0,0.82485501,0.34212575,0.13570064,0.01632608,1,96,Kentucky,93.76,Lexington,3
womens,2016-03-21,0,1.0,1.0,1.0,0.61477417,0.1839257,0.06945273,0.00771648,1,194,Ohio State,93.24,Sioux Falls,3
womens,2016-03-21,0,1.0,1.0,1.0,0.6075263,0.16181447,0.01307855,0.00483788,1,204,Oregon State,96.18,Dallas,2
womens,2016-03-21,0,1.0,1.0,1.0,0.70723513,0.02583964,0.00937477,0.00329522,1,251,Texas,94.25,Bridgeport,2
womens,2016-03-21,0,1.0,1.0,1.0,0.3924737,0.08045302,0.00639561,0.00236214,1,305,DePaul,92.12,Dallas,6
womens,2016-03-21,0,1.0,1.0,1.0,0.16604204,0.08365913,0.00623006,0.00219786,1,52,Florida State,93.14,Dallas,5
womens,2016-03-21,0,1.0,1.0,1.0,0.38522583,0.08875713,0.02612399,0.00213636,1,2633,Tennessee,90.28,Sioux Falls,7
womens,2016-03-21,0,1.0,1.0,1.0,0.16873602,0.07809501,0.02125447,0.00156815,1,183,Syracuse,90.28,Sioux Falls,4
womens,2016-03-21,0,1.0,1.0,1.0,0.15102588,0.04991561,0.01298705,0.00088854,1,24,Stanford,91.75,Lexington,4
womens,2016-03-21,0,1.0,1.0,1.0,0.01262117,0.00572163,0.00146155,0.00036747,1,344,Mississippi State,88.94,Bridgeport,5
womens,2016-03-21,0,1.0,1.0,1.0,0.17514499,0.02857211,0.00594027,0.00031951,1,264,Washington,89.01,Lexington,7
womens,2016-03-21,0,1.0,1.0,1.0,0.29276487,0.00486902,0.0009966,0.00020288,1,26,UCLA,89.31,Bridgeport,3
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2184,Duquesne,81.66,Bridgeport,9
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,90.02,Bridgeport,4
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,58,South Florida,88.44,Bridgeport,6
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,142,Missouri,83.03,Bridgeport,10
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,Auburn,80.55,Dallas,9
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,245,Texas A&M,86.79,Dallas,4
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,97,Louisville,91.67,Dallas,3
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,179,St. Bonaventure,78.6,Dallas,10
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,84,Indiana,83.43,Lexington,9
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,81.86,Lexington,12
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,201,Oklahoma,87.46,Lexington,6
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,120,Maryland,96.01,Lexington,2
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2306,Kansas State,80.86,Sioux Falls,9
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,399,Albany (NY),80.63,Sioux Falls,12
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,277,West Virginia,87.54,Sioux Falls,6
womens,2016-03-21,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9,Arizona State,89.9,Sioux Falls,2
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2523,Robert Morris,64.68,Bridgeport,16
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,80.13,Bridgeport,8
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,236,Chattanooga,76.89,Bridgeport,12
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2057,Belmont,72.79,Bridgeport,13
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,Colorado State,80.42,Bridgeport,11
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62,Hawaii,74.55,Bridgeport,14
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,252,Brigham Young,79.8,Bridgeport,7
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,Alabama State,59.44,Bridgeport,15
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70,Idaho,72.99,Dallas,16
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2599,St. John's (NY),81.36,Dallas,8
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,77.98,Dallas,12
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2623,Missouri State,76.3,Dallas,13
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,256,James Madison,81.45,Dallas,11
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2110,Central Arkansas,67.06,Dallas,14
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,81.85,Dallas,7
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2653,Troy,67.64,Dallas,15
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2448,North Carolina A&T,64.8,Lexington,16
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61,Georgia,84.22,Lexington,8
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),85.94,Lexington,5
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2539,San Francisco,73.74,Lexington,13
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2509,Purdue,82.1,Lexington,11
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427,North Carolina-Asheville,64.27,Lexington,14
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,219,Pennsylvania,78.02,Lexington,10
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,72.27,Lexington,15
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,294,Jacksonville,69.86,Sioux Falls,16
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,George Washington,82.28,Sioux Falls,8
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,Florida,83.22,Sioux Falls,5
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,349,Army,78.75,Sioux Falls,13
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,83.79,Sioux Falls,11
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2084,Buffalo,71.6,Sioux Falls,14
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,83.05,Sioux Falls,10
womens,2016-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166,New Mexico State,71.5,Sioux Falls,15
womens,2016-03-25,0,1.0,1.0,1.0,0.98737883,0.9635697,0.85083148,0.81745372,1,41,Connecticut,113.74,Bridgeport,1
womens,2016-03-25,0,1.0,1.0,1.0,0.83395796,0.67407338,0.11163138,0.09121179,1,239,Baylor,101.74,Dallas,1
womens,2016-03-25,0,1.0,1.0,1.0,1.0,0.49630191,0.29598961,0.0233606,1,2633,Tennessee,91.77,Sioux Falls,7
womens,2016-03-25,0,1.0,1.0,1.0,1.0,0.50369809,0.28173646,0.0194519,1,183,Syracuse,91.64,Sioux Falls,4
womens,2016-03-25,0,1.0,1.0,1.0,1.0,0.58730256,0.26282306,0.01620613,1,24,Stanford,92.99,Lexington,4
womens,2016-03-25,0,1.0,1.0,1.0,0.6075263,0.16181447,0.01307855,0.00866662,1,204,Oregon State,96.18,Dallas,2
womens,2016-03-25,0,1.0,1.0,1.0,1.0,0.41269744,0.15945088,0.00814816,1,264,Washington,90.63,Lexington,7
womens,2016-03-25,0,1.0,1.0,1.0,0.70723513,0.02583964,0.00937477,0.00603578,1,251,Texas,94.25,Bridgeport,2
womens,2016-03-25,0,1.0,1.0,1.0,0.3924737,0.08045302,0.00639561,0.00423447,1,305,DePaul,92.12,Dallas,6
womens,2016-03-25,0,1.0,1.0,1.0,0.16604204,0.08365913,0.00623006,0.00401949,1,52,Florida State,93.14,Dallas,5
womens,2016-03-25,0,1.0,1.0,1.0,0.01262117,0.00572163,0.00146155,0.00076286,1,344,Mississippi State,88.94,Bridgeport,5
womens,2016-03-25,0,1.0,1.0,1.0,0.29276487,0.00486902,0.0009966,0.00044848,1,26,UCLA,89.31,Bridgeport,3
womens,2016-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,87,Notre Dame,99.09,Lexington,1
womens,2016-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,96,Kentucky,92.13,Lexington,3
womens,2016-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2579,South Carolina,99.89,Sioux Falls,1
womens,2016-03-25,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,194,Ohio State,91.76,Sioux Falls,3
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2184,Duquesne,81.66,Bridgeport,9
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,90.02,Bridgeport,4
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,58,South Florida,88.44,Bridgeport,6
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,142,Missouri,83.03,Bridgeport,10
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,Auburn,80.55,Dallas,9
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,245,Texas A&M,86.79,Dallas,4
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,97,Louisville,91.67,Dallas,3
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,179,St. Bonaventure,78.6,Dallas,10
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,84,Indiana,83.43,Lexington,9
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,81.86,Lexington,12
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,201,Oklahoma,87.46,Lexington,6
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,120,Maryland,96.01,Lexington,2
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2306,Kansas State,80.86,Sioux Falls,9
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,399,Albany (NY),80.63,Sioux Falls,12
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,277,West Virginia,87.54,Sioux Falls,6
womens,2016-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9,Arizona State,89.9,Sioux Falls,2
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2523,Robert Morris,64.68,Bridgeport,16
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,80.13,Bridgeport,8
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,236,Chattanooga,76.89,Bridgeport,12
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2057,Belmont,72.79,Bridgeport,13
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,Colorado State,80.42,Bridgeport,11
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62,Hawaii,74.55,Bridgeport,14
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,252,Brigham Young,79.8,Bridgeport,7
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,Alabama State,59.44,Bridgeport,15
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70,Idaho,72.99,Dallas,16
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2599,St. John's (NY),81.36,Dallas,8
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,77.98,Dallas,12
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2623,Missouri State,76.3,Dallas,13
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,256,James Madison,81.45,Dallas,11
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2110,Central Arkansas,67.06,Dallas,14
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,81.85,Dallas,7
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2653,Troy,67.64,Dallas,15
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2448,North Carolina A&T,64.8,Lexington,16
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61,Georgia,84.22,Lexington,8
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),85.94,Lexington,5
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2539,San Francisco,73.74,Lexington,13
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2509,Purdue,82.1,Lexington,11
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427,North Carolina-Asheville,64.27,Lexington,14
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,219,Pennsylvania,78.02,Lexington,10
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,72.27,Lexington,15
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,294,Jacksonville,69.86,Sioux Falls,16
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,George Washington,82.28,Sioux Falls,8
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,Florida,83.22,Sioux Falls,5
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,349,Army,78.75,Sioux Falls,13
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,83.79,Sioux Falls,11
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2084,Buffalo,71.6,Sioux Falls,14
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,83.05,Sioux Falls,10
womens,2016-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166,New Mexico State,71.5,Sioux Falls,15
womens,2016-03-26,0,1.0,1.0,1.0,1.0,0.980774563245,0.884134006517,0.860514402023,1,41,Connecticut,116.1,Bridgeport,1
womens,2016-03-26,0,1.0,1.0,1.0,1.0,0.794015568489,0.098181729908,0.08137645352,1,239,Baylor,102.28,Dallas,1
womens,2016-03-26,0,1.0,1.0,1.0,1.0,0.496301909452,0.295989611028,0.016225088313,1,2633,Tennessee,91.77,Sioux Falls,7
womens,2016-03-26,0,1.0,1.0,1.0,1.0,0.503698090548,0.281736456681,0.013414576539,1,183,Syracuse,91.64,Sioux Falls,4
womens,2016-03-26,0,1.0,1.0,1.0,1.0,0.587302558343,0.262823055982,0.011112207437,1,24,Stanford,92.99,Lexington,4
womens,2016-03-26,0,1.0,1.0,1.0,1.0,0.205984431511,0.011417258058,0.007735177133,1,204,Oregon State,96.73,Dallas,2
womens,2016-03-26,0,1.0,1.0,1.0,1.0,0.412697441657,0.159450876308,0.005536728603,1,264,Washington,90.63,Lexington,7
womens,2016-03-26,0,1.0,1.0,1.0,1.0,0.019225436755,0.006267005516,0.004085366431,1,251,Texas,94.49,Bridgeport,2
womens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,344,Mississippi State,86.58,Bridgeport,5
womens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,26,UCLA,89.07,Bridgeport,3
womens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,52,Florida State,92.6,Dallas,5
womens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,305,DePaul,91.57,Dallas,6
womens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,87,Notre Dame,99.09,Lexington,1
womens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,96,Kentucky,92.13,Lexington,3
womens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2579,South Carolina,99.89,Sioux Falls,1
womens,2016-03-26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,194,Ohio State,91.76,Sioux Falls,3
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2184,Duquesne,81.66,Bridgeport,9
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,127,Michigan State,90.02,Bridgeport,4
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,58,South Florida,88.44,Bridgeport,6
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,142,Missouri,83.03,Bridgeport,10
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,Auburn,80.55,Dallas,9
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,245,Texas A&M,86.79,Dallas,4
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,97,Louisville,91.67,Dallas,3
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,179,St. Bonaventure,78.6,Dallas,10
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,84,Indiana,83.43,Lexington,9
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2571,South Dakota State,81.86,Lexington,12
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,201,Oklahoma,87.46,Lexington,6
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,120,Maryland,96.01,Lexington,2
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2306,Kansas State,80.86,Sioux Falls,9
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,399,Albany (NY),80.63,Sioux Falls,12
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,277,West Virginia,87.54,Sioux Falls,6
womens,2016-03-26,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9,Arizona State,89.9,Sioux Falls,2
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2523,Robert Morris,64.68,Bridgeport,16
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2550,Seton Hall,80.13,Bridgeport,8
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,236,Chattanooga,76.89,Bridgeport,12
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2057,Belmont,72.79,Bridgeport,13
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,Colorado State,80.42,Bridgeport,11
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62,Hawaii,74.55,Bridgeport,14
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,252,Brigham Young,79.8,Bridgeport,7
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011,Alabama State,59.44,Bridgeport,15
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70,Idaho,72.99,Dallas,16
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2599,St. John's (NY),81.36,Dallas,8
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2393,Middle Tennessee,77.98,Dallas,12
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2623,Missouri State,76.3,Dallas,13
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,256,James Madison,81.45,Dallas,11
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2110,Central Arkansas,67.06,Dallas,14
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,Oklahoma State,81.85,Dallas,7
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2653,Troy,67.64,Dallas,15
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2448,North Carolina A&T,64.8,Lexington,16
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61,Georgia,84.22,Lexington,8
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2390,Miami (FL),85.94,Lexington,5
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2539,San Francisco,73.74,Lexington,13
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2509,Purdue,82.1,Lexington,11
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427,North Carolina-Asheville,64.27,Lexington,14
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,219,Pennsylvania,78.02,Lexington,10
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,Iona,72.27,Lexington,15
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,294,Jacksonville,69.86,Sioux Falls,16
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,George Washington,82.28,Sioux Falls,8
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,Florida,83.22,Sioux Falls,5
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,349,Army,78.75,Sioux Falls,13
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163,Princeton,83.79,Sioux Falls,11
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2084,Buffalo,71.6,Sioux Falls,14
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2739,Green Bay,83.05,Sioux Falls,10
womens,2016-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166,New Mexico State,71.5,Sioux Falls,15
womens,2016-03-27,0,1.0,1.0,1.0,1.0,0.980774563245,0.884134006517,0.860514515271,1,41,Connecticut,116.1,Bridgeport,1
womens,2016-03-27,0,1.0,1.0,1.0,1.0,0.794015568489,0.098181729908,0.0814137498,1,239,Baylor,102.28,Dallas,1
womens,2016-03-27,0,1.0,1.0,1.0,1.0,1.0,0.624685978064,0.033020789124,1,183,Syracuse,93.12,Sioux Falls,4
womens,2016-03-27,0,1.0,1.0,1.0,1.0,1.0,0.375314021936,0.013212468109,1,264,Washington,91.68,Lexington,7
